mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm,month,day,ID,Station
21.0,16.4,29.4,67.0,8.0,10.8,19.8,19.2,2.1,7.0,28.0,12048,Hjelmeland
20.3,14.7,25.5,75.0,1.6,15.7,19.9,19.1,2.6,7.0,29.0,12049,Hjelmeland
17.7,14.7,19.8,86.5,1.6,4.5,19.6,19.3,0.8,7.0,30.0,12050,Hjelmeland
15.1,12.7,20.1,77.7,10.0,8.2,18.2,18.2,1.3,7.0,31.0,12051,Hjelmeland
16.3,11.5,20.9,74.0,0.0,11.1,17.9,17.8,1.8,8.0,1.0,12052,Hjelmeland
17.0,11.7,22.1,76.6,0.0,19.2,18.3,17.9,3.0,8.0,2.0,12053,Hjelmeland
17.1,15.4,19.7,80.1,0.0,9.2,18.8,18.4,1.5,8.0,3.0,12054,Hjelmeland
15.5,14.0,17.7,74.9,0.0,8.1,18.4,18.2,1.4,8.0,4.0,12055,Hjelmeland
15.4,13.3,18.6,73.3,0.0,13.9,18.1,17.9,2.2,8.0,5.0,12056,Hjelmeland
15.0,13.5,17.4,86.3,20.6,5.6,17.8,17.7,0.8,8.0,6.0,12057,Hjelmeland
15.6,11.3,21.1,78.8,17.8,12.4,17.5,17.4,1.9,8.0,7.0,12058,Hjelmeland
15.7,11.6,20.7,80.1,2.2,14.2,17.8,17.5,1.9,8.0,8.0,12059,Hjelmeland
16.0,11.5,20.5,77.1,0.2,14.9,18.3,17.9,2.2,8.0,9.0,12060,Hjelmeland
17.4,13.6,20.9,72.5,17.0,7.1,17.9,17.8,1.3,8.0,10.0,12061,Hjelmeland
15.1,13.9,17.0,89.2,12.8,4.4,17.8,17.7,0.6,8.0,11.0,12062,Hjelmeland
14.0,11.8,16.4,87.0,4.2,4.8,17.4,17.4,0.7,8.0,12.0,12063,Hjelmeland
11.9,8.4,14.6,78.0,4.4,7.6,16.4,16.6,1.1,8.0,13.0,12064,Hjelmeland
11.1,8.2,15.2,83.0,8.0,10.0,15.6,15.9,1.3,8.0,14.0,12065,Hjelmeland
12.4,5.9,19.3,77.6,6.0,8.4,14.8,15.3,1.2,8.0,15.0,12066,Hjelmeland
13.9,11.6,17.5,74.8,2.8,11.5,15.8,15.6,1.6,8.0,16.0,12067,Hjelmeland
14.7,11.8,19.2,82.5,14.0,8.0,16.2,16.1,1.2,8.0,17.0,12068,Hjelmeland
13.7,11.2,19.3,74.9,10.2,10.2,15.7,15.9,1.5,8.0,18.0,12069,Hjelmeland
13.3,11.4,16.7,83.2,18.4,8.3,15.6,15.6,1.1,8.0,19.0,12070,Hjelmeland
12.8,10.2,16.1,84.0,19.6,7.2,15.4,15.5,1.0,8.0,20.0,12071,Hjelmeland
12.4,9.6,16.8,78.2,2.0,13.2,15.4,15.4,1.7,8.0,21.0,12072,Hjelmeland
13.3,10.0,16.4,80.7,22.6,5.9,15.1,15.3,0.8,8.0,22.0,12073,Hjelmeland
15.2,13.3,17.7,82.2,6.4,6.7,15.7,15.5,1.0,8.0,23.0,12074,Hjelmeland
16.3,11.6,23.0,81.0,2.4,11.5,16.3,16.0,1.6,8.0,24.0,12075,Hjelmeland
17.2,12.4,24.1,77.4,1.0,16.0,16.6,16.3,2.2,8.0,25.0,12076,Hjelmeland
18.4,11.7,26.5,71.2,0.6,16.2,16.6,16.3,2.4,8.0,26.0,12077,Hjelmeland
18.0,13.7,23.3,78.1,0.2,16.3,16.8,16.5,2.3,8.0,27.0,12078,Hjelmeland
20.2,15.7,27.2,69.5,0.2,12.8,17.6,17.1,2.1,8.0,28.0,12079,Hjelmeland
15.4,12.9,17.5,78.9,0.8,8.6,17.7,17.5,1.3,8.0,29.0,12080,Hjelmeland
15.6,14.1,17.4,75.3,0.8,3.1,16.7,16.8,0.6,8.0,30.0,12081,Hjelmeland
17.1,13.9,20.7,68.8,0.8,6.1,16.5,16.5,1.1,8.0,31.0,12082,Hjelmeland
12.3,10.7,16.0,82.3,1.4,8.7,16.0,16.2,1.1,9.0,1.0,12083,Hjelmeland
11.0,6.9,14.6,71.8,1.2,10.5,15.1,15.4,1.2,9.0,2.0,12084,Hjelmeland
12.0,8.1,15.3,76.2,6.6,8.8,14.6,14.9,1.1,9.0,3.0,12085,Hjelmeland
11.1,8.1,15.0,85.9,20.8,2.7,14.1,14.5,0.3,9.0,4.0,12086,Hjelmeland
9.2,6.4,11.8,84.1,9.4,4.2,13.6,14.1,0.5,9.0,5.0,12087,Hjelmeland
9.2,5.1,11.9,89.7,25.0,2.9,12.9,13.4,0.3,9.0,6.0,12088,Hjelmeland
10.6,6.8,17.0,85.5,0.8,11.9,12.9,13.3,1.3,9.0,7.0,12089,Hjelmeland
11.2,7.4,16.0,84.7,2.0,7.6,13.2,13.5,0.9,9.0,8.0,12090,Hjelmeland
11.2,7.0,16.0,85.7,3.6,2.6,12.9,13.3,0.3,9.0,9.0,12091,Hjelmeland
13.1,10.2,18.4,83.3,0.8,11.7,13.5,13.6,1.4,9.0,10.0,12092,Hjelmeland
11.5,8.3,13.3,85.3,23.4,2.5,13.6,13.7,0.4,9.0,11.0,12093,Hjelmeland
11.9,10.3,13.8,83.9,15.4,3.8,13.5,13.6,0.5,9.0,12.0,12094,Hjelmeland
10.0,7.8,13.5,82.4,14.2,6.9,13.0,13.3,0.8,9.0,13.0,12095,Hjelmeland
10.0,7.2,12.3,87.6,69.6,2.5,12.4,12.8,0.3,9.0,14.0,12096,Hjelmeland
10.0,7.9,11.7,79.9,25.6,2.9,12.1,12.6,0.5,9.0,15.0,12097,Hjelmeland
8.3,6.0,11.1,83.3,13.8,4.5,11.7,12.1,0.5,9.0,16.0,12098,Hjelmeland
7.5,4.3,10.9,74.6,8.4,9.7,11.0,11.6,1.0,9.0,17.0,12099,Hjelmeland
8.6,4.5,12.5,71.4,0.4,9.9,10.9,11.4,1.1,9.0,18.0,12100,Hjelmeland
6.1,2.1,9.7,84.0,0.6,4.3,10.1,10.8,0.4,9.0,19.0,12101,Hjelmeland
8.8,5.9,11.5,91.4,1.6,3.9,10.8,11.1,0.4,9.0,20.0,12102,Hjelmeland
8.9,4.3,17.6,86.6,0.2,11.9,10.4,11.0,1.2,9.0,21.0,12103,Hjelmeland
10.5,5.6,19.5,81.7,0.0,11.6,10.1,10.7,1.2,9.0,22.0,12104,Hjelmeland
13.8,8.3,21.0,65.8,0.2,11.0,10.4,10.7,1.4,9.0,23.0,12105,Hjelmeland
12.2,7.7,17.1,67.9,0.2,5.6,10.6,10.9,0.8,9.0,24.0,12106,Hjelmeland
13.0,10.5,15.8,63.1,0.0,4.1,11.3,11.3,0.7,9.0,25.0,12107,Hjelmeland
13.1,8.2,16.4,56.4,0.0,9.6,11.2,11.3,1.4,9.0,26.0,12108,Hjelmeland
11.9,8.7,15.8,85.9,21.0,1.9,11.7,11.7,0.3,9.0,27.0,12109,Hjelmeland
11.5,7.8,16.7,77.5,0.2,4.1,11.5,11.7,0.5,9.0,28.0,12110,Hjelmeland
10.4,5.2,17.2,78.9,0.0,8.8,11.2,11.5,0.9,9.0,29.0,12111,Hjelmeland
8.0,3.3,10.5,70.3,3.6,6.3,10.8,11.2,0.8,9.0,30.0,12112,Hjelmeland
3.1,0.2,5.8,80.6,19.4,2.7,2.4,2.6,0.3,3.0,1.0,12113,Hjelmeland
3.7,0.9,5.4,79.0,8.2,4.4,3.3,3.3,0.5,3.0,2.0,12114,Hjelmeland
4.7,0.3,6.6,57.2,0.0,2.0,2.6,3.0,0.5,3.0,3.0,12115,Hjelmeland
3.3,0.3,6.5,68.7,0.0,5.9,2.7,2.9,0.6,3.0,4.0,12116,Hjelmeland
2.3,-1.1,5.3,77.1,1.0,7.2,3.1,3.2,0.6,3.0,5.0,12117,Hjelmeland
0.8,-2.1,5.3,65.0,0.0,8.2,2.1,2.7,0.7,3.0,6.0,12118,Hjelmeland
2.1,-2.9,5.4,71.5,12.8,4.1,1.5,2.1,0.5,3.0,7.0,12119,Hjelmeland
6.8,5.3,7.7,82.7,56.4,0.9,3.6,3.3,0.2,3.0,8.0,12120,Hjelmeland
5.4,2.7,7.6,77.6,3.4,4.0,4.5,4.2,0.5,3.0,9.0,12121,Hjelmeland
5.8,2.5,8.6,69.3,9.0,3.0,4.3,4.3,0.5,3.0,10.0,12122,Hjelmeland
5.3,3.4,6.7,74.0,4.2,2.0,4.6,4.6,0.5,3.0,11.0,12123,Hjelmeland
3.4,1.3,6.1,80.7,8.8,4.0,4.0,4.2,0.4,3.0,12.0,12124,Hjelmeland
1.8,-2.7,3.4,62.2,1.2,10.8,3.7,3.9,1.0,3.0,13.0,12125,Hjelmeland
0.8,-4.2,5.6,56.6,0.8,9.0,2.2,2.8,0.9,3.0,14.0,12126,Hjelmeland
6.3,4.1,7.8,81.1,32.2,1.3,3.6,3.5,0.3,3.0,15.0,12127,Hjelmeland
4.3,1.7,5.9,75.6,0.4,4.4,4.3,4.2,0.5,3.0,16.0,12128,Hjelmeland
6.6,4.4,8.0,75.6,16.2,3.1,4.7,4.5,0.6,3.0,17.0,12129,Hjelmeland
4.4,2.9,6.0,76.2,9.4,5.4,4.9,4.8,0.6,3.0,18.0,12130,Hjelmeland
4.2,0.9,6.1,77.3,3.6,4.1,4.6,4.7,0.5,3.0,19.0,12131,Hjelmeland
2.7,-1.4,7.6,73.8,0.0,12.4,4.5,4.5,1.1,3.0,20.0,12132,Hjelmeland
2.3,-2.5,7.2,51.7,0.2,12.4,3.6,3.9,1.2,3.0,21.0,12133,Hjelmeland
3.0,-1.5,6.9,51.3,0.0,9.5,3.3,3.5,1.1,3.0,22.0,12134,Hjelmeland
5.0,-0.6,8.9,44.4,0.0,9.9,3.6,3.6,1.3,3.0,23.0,12135,Hjelmeland
7.8,3.2,10.7,33.9,0.0,7.0,3.9,3.8,1.3,3.0,24.0,12136,Hjelmeland
7.2,4.1,9.9,70.5,0.8,1.6,4.3,4.2,0.4,3.0,25.0,12137,Hjelmeland
5.3,3.3,6.5,86.9,5.2,2.2,5.0,4.8,0.2,3.0,26.0,12138,Hjelmeland
5.0,1.5,8.8,77.2,0.0,8.5,5.5,5.2,0.8,3.0,27.0,12139,Hjelmeland
3.4,-0.1,6.7,57.8,0.0,12.1,5.0,5.0,1.3,3.0,28.0,12140,Hjelmeland
0.2,-4.4,3.0,67.6,4.6,5.5,3.3,4.0,0.6,3.0,29.0,12141,Hjelmeland
3.9,0.2,7.7,71.3,0.6,13.3,4.1,4.0,1.2,3.0,30.0,12142,Hjelmeland
2.4,-1.7,7.0,82.3,2.4,6.0,4.1,4.3,0.5,3.0,31.0,12143,Hjelmeland
5.0,4.1,5.9,83.6,11.6,2.0,4.9,4.8,0.3,4.0,1.0,12144,Hjelmeland
3.9,1.3,5.2,72.1,12.0,4.5,4.7,4.8,0.7,4.0,2.0,12145,Hjelmeland
1.3,-0.5,4.0,76.2,4.4,9.2,3.8,4.2,0.8,4.0,3.0,12146,Hjelmeland
3.2,-1.0,6.6,73.3,1.0,8.1,4.1,4.1,0.8,4.0,4.0,12147,Hjelmeland
7.8,3.1,12.7,61.7,0.2,9.3,5.4,5.1,1.2,4.0,5.0,12148,Hjelmeland
10.4,6.4,15.7,53.6,7.8,12.8,6.1,5.7,1.9,4.0,6.0,12149,Hjelmeland
7.7,3.8,11.9,71.5,0.8,15.9,7.5,6.7,1.8,4.0,7.0,12150,Hjelmeland
7.8,3.4,10.5,66.5,1.8,4.9,7.0,6.7,0.8,4.0,8.0,12151,Hjelmeland
4.6,2.7,6.4,63.8,1.0,8.5,6.7,6.6,1.0,4.0,9.0,12152,Hjelmeland
4.1,0.2,7.9,62.0,0.0,15.0,6.5,6.2,1.6,4.0,10.0,12153,Hjelmeland
4.9,2.7,7.2,83.5,20.6,1.1,6.4,6.5,0.2,4.0,11.0,12154,Hjelmeland
5.7,2.3,7.5,75.6,8.4,6.1,6.6,6.5,0.8,4.0,12.0,12155,Hjelmeland
3.1,1.4,5.3,54.7,0.0,12.1,5.5,5.8,1.5,4.0,13.0,12156,Hjelmeland
3.9,1.9,5.6,71.2,7.4,3.5,5.1,5.4,0.5,4.0,14.0,12157,Hjelmeland
6.5,5.4,7.7,88.7,12.8,3.9,6.2,6.0,0.5,4.0,15.0,12158,Hjelmeland
6.0,1.7,8.6,66.4,0.6,14.0,6.8,6.5,1.6,4.0,16.0,12159,Hjelmeland
3.6,-1.5,9.1,64.4,0.2,19.0,6.4,6.3,2.0,4.0,17.0,12160,Hjelmeland
5.0,-0.9,10.9,59.5,0.0,20.0,6.5,6.3,2.2,4.0,18.0,12161,Hjelmeland
7.0,0.8,13.6,56.6,0.0,20.1,7.1,6.6,2.4,4.0,19.0,12162,Hjelmeland
8.8,2.0,16.0,58.7,0.0,19.8,7.9,7.3,2.5,4.0,20.0,12163,Hjelmeland
12.1,4.6,19.8,45.9,0.0,19.9,8.8,8.0,2.8,4.0,21.0,12164,Hjelmeland
11.6,5.6,19.4,50.7,0.0,20.1,9.5,8.7,2.8,4.0,22.0,12165,Hjelmeland
9.3,4.0,16.4,62.8,0.0,19.3,9.7,9.1,2.4,4.0,23.0,12166,Hjelmeland
8.3,3.3,13.5,62.4,0.0,14.0,9.6,9.2,1.8,4.0,24.0,12167,Hjelmeland
7.9,1.7,14.2,55.9,0.0,20.5,9.3,9.0,2.5,4.0,25.0,12168,Hjelmeland
6.1,2.6,9.1,74.5,1.6,8.0,8.9,8.9,1.0,4.0,26.0,12169,Hjelmeland
5.8,3.9,8.6,80.0,10.8,12.5,9.2,9.0,1.4,4.0,27.0,12170,Hjelmeland
6.5,1.5,11.2,69.9,0.6,11.0,9.3,9.1,1.3,4.0,28.0,12171,Hjelmeland
7.3,4.0,10.8,57.2,0.0,18.0,9.8,9.3,2.3,4.0,29.0,12172,Hjelmeland
7.4,6.4,8.3,44.4,0.0,2.8,8.7,8.9,1.0,4.0,30.0,12173,Hjelmeland
8.4,4.0,12.9,57.2,0.2,13.8,8.7,8.4,1.9,5.0,1.0,12174,Hjelmeland
7.5,1.9,12.9,65.1,0.0,14.3,9.0,8.8,1.9,5.0,2.0,12175,Hjelmeland
6.1,2.3,9.8,72.4,2.8,12.5,9.2,9.1,1.6,5.0,3.0,12176,Hjelmeland
5.6,0.4,10.3,61.6,0.6,20.2,9.2,9.0,2.5,5.0,4.0,12177,Hjelmeland
5.3,-0.9,10.9,58.5,0.0,20.4,9.0,8.7,2.5,5.0,5.0,12178,Hjelmeland
7.4,2.8,11.4,69.6,0.0,10.7,9.1,9.0,1.5,5.0,6.0,12179,Hjelmeland
6.7,1.8,11.3,71.6,0.0,15.8,9.4,9.2,2.0,5.0,7.0,12180,Hjelmeland
7.8,3.9,10.8,67.6,0.2,11.5,9.9,9.6,1.5,5.0,8.0,12181,Hjelmeland
6.9,1.9,12.0,70.3,3.0,15.7,10.2,9.8,1.9,5.0,9.0,12182,Hjelmeland
4.7,2.8,7.7,65.9,7.2,14.2,10.0,9.9,1.8,5.0,10.0,12183,Hjelmeland
4.1,-0.6,7.0,62.0,0.2,12.9,8.6,8.9,1.6,5.0,11.0,12184,Hjelmeland
3.9,0.2,6.7,63.9,0.6,17.0,8.9,8.8,2.0,5.0,12.0,12185,Hjelmeland
3.9,-1.2,8.5,60.6,0.0,20.8,8.8,8.7,2.5,5.0,13.0,12186,Hjelmeland
4.8,1.3,10.0,75.9,11.2,8.4,8.7,8.8,1.1,5.0,14.0,12187,Hjelmeland
5.5,2.3,9.2,71.9,1.2,9.6,8.9,8.9,1.3,5.0,15.0,12188,Hjelmeland
4.3,2.3,7.1,75.0,6.2,8.6,8.7,8.8,1.1,5.0,16.0,12189,Hjelmeland
6.0,3.6,9.1,74.1,2.8,9.5,8.5,8.5,1.3,5.0,17.0,12190,Hjelmeland
6.7,1.4,10.9,71.9,1.8,15.6,9.4,9.0,2.0,5.0,18.0,12191,Hjelmeland
8.6,4.5,12.7,58.8,0.0,22.6,10.8,10.0,3.0,5.0,19.0,12192,Hjelmeland
8.9,2.3,14.8,59.0,0.0,20.0,11.1,10.5,2.8,5.0,20.0,12193,Hjelmeland
12.4,7.8,17.9,66.3,0.6,12.6,12.2,11.4,1.9,5.0,21.0,12194,Hjelmeland
13.5,9.4,17.8,65.4,9.4,9.6,12.8,12.2,1.7,5.0,22.0,12195,Hjelmeland
11.2,8.1,13.9,67.6,15.0,10.7,12.5,12.1,1.7,5.0,23.0,12196,Hjelmeland
8.9,8.3,10.1,84.5,36.4,2.1,11.2,11.4,0.4,5.0,24.0,12197,Hjelmeland
11.1,7.3,16.0,72.8,0.0,21.2,12.0,11.4,2.9,5.0,25.0,12198,Hjelmeland
9.9,6.8,14.0,81.4,0.2,9.5,12.5,12.1,1.3,5.0,26.0,12199,Hjelmeland
10.0,5.9,13.1,69.7,0.2,12.6,12.3,12.0,1.9,5.0,27.0,12200,Hjelmeland
9.8,3.7,15.4,63.7,0.0,22.2,12.3,11.9,3.1,5.0,28.0,12201,Hjelmeland
11.4,4.1,18.8,63.9,0.0,23.2,12.8,12.3,3.7,5.0,29.0,12202,Hjelmeland
14.3,6.3,21.1,52.5,0.0,22.9,13.7,13.0,3.6,5.0,30.0,12203,Hjelmeland
16.3,8.9,23.7,50.5,0.0,23.0,14.7,13.8,4.2,5.0,31.0,12204,Hjelmeland
14.8,7.2,20.6,54.6,0.0,20.3,15.2,14.4,3.5,6.0,1.0,12205,Hjelmeland
14.0,7.4,20.3,60.6,0.0,20.9,15.3,14.6,3.6,6.0,2.0,12206,Hjelmeland
13.3,8.5,18.8,72.0,0.0,19.8,15.4,14.7,3.1,6.0,3.0,12207,Hjelmeland
10.6,9.6,11.8,83.5,10.8,3.7,14.8,14.7,0.6,6.0,4.0,12208,Hjelmeland
12.2,5.7,15.5,62.6,2.8,8.4,13.8,13.8,1.6,6.0,5.0,12209,Hjelmeland
9.5,3.9,15.2,76.8,15.0,12.9,13.0,13.0,2.0,6.0,6.0,12210,Hjelmeland
9.3,7.7,10.6,87.2,4.4,3.5,12.7,12.8,0.5,6.0,7.0,12211,Hjelmeland
11.4,7.0,17.8,72.2,0.4,19.6,13.7,13.1,2.8,6.0,8.0,12212,Hjelmeland
11.8,7.9,16.1,76.3,0.0,15.9,14.4,13.9,2.5,6.0,9.0,12213,Hjelmeland
11.9,8.8,15.8,67.7,0.0,11.4,14.1,13.8,1.9,6.0,10.0,12214,Hjelmeland
17.3,9.0,25.3,54.4,0.0,22.3,15.1,14.3,4.2,6.0,11.0,12215,Hjelmeland
19.3,13.1,25.1,42.2,0.6,16.6,16.1,15.3,3.3,6.0,12.0,12216,Hjelmeland
17.8,13.4,22.2,57.5,3.0,5.8,16.2,15.7,1.4,6.0,13.0,12217,Hjelmeland
18.7,12.7,24.9,60.5,2.4,19.2,17.1,16.1,3.5,6.0,14.0,12218,Hjelmeland
17.3,9.1,23.9,57.4,0.0,23.5,17.2,16.4,4.3,6.0,15.0,12219,Hjelmeland
18.0,10.6,25.7,63.8,0.0,22.5,17.5,16.7,4.1,6.0,16.0,12220,Hjelmeland
17.6,11.4,25.3,69.9,0.0,17.3,17.9,17.2,3.1,6.0,17.0,12221,Hjelmeland
18.5,12.3,24.7,69.2,0.8,22.1,18.5,17.6,4.0,6.0,18.0,12222,Hjelmeland
19.9,13.4,26.6,62.0,0.0,17.0,18.7,17.9,3.3,6.0,19.0,12223,Hjelmeland
16.0,14.3,17.6,86.5,0.8,3.9,18.4,18.0,0.7,6.0,20.0,12224,Hjelmeland
15.2,13.4,18.6,81.6,1.2,11.5,17.5,17.2,1.7,6.0,21.0,12225,Hjelmeland
14.8,10.4,18.9,77.7,6.2,15.9,17.7,17.2,2.5,6.0,22.0,12226,Hjelmeland
15.2,9.1,20.0,71.2,0.0,15.5,17.1,16.8,2.7,6.0,23.0,12227,Hjelmeland
17.2,13.6,20.4,76.0,0.0,21.8,18.4,17.5,3.8,6.0,24.0,12228,Hjelmeland
17.8,12.4,23.9,67.3,0.0,22.5,18.9,18.0,4.0,6.0,25.0,12229,Hjelmeland
21.8,13.8,29.5,54.4,0.0,21.6,19.5,18.4,4.4,6.0,26.0,12230,Hjelmeland
23.3,15.9,28.6,50.3,4.0,19.3,20.5,19.3,4.0,6.0,27.0,12231,Hjelmeland
17.4,12.8,20.0,63.8,3.2,11.3,19.7,19.3,2.2,6.0,28.0,12232,Hjelmeland
15.0,11.1,18.2,58.9,1.4,9.0,18.2,18.2,1.7,6.0,29.0,12233,Hjelmeland
13.9,10.0,18.4,73.7,3.4,11.1,17.6,17.5,1.9,6.0,30.0,12234,Hjelmeland
14.1,11.5,16.9,57.5,0.0,20.3,17.6,17.3,3.4,7.0,1.0,12235,Hjelmeland
11.2,7.9,14.6,61.7,2.0,15.8,16.8,16.8,2.5,7.0,2.0,12236,Hjelmeland
8.7,7.7,9.9,87.5,57.4,2.6,14.4,15.0,0.4,7.0,3.0,12237,Hjelmeland
12.1,8.4,17.1,77.3,4.2,14.0,14.5,14.5,2.2,7.0,4.0,12238,Hjelmeland
11.9,9.9,15.9,85.3,31.2,4.6,14.9,15.0,0.7,7.0,5.0,12239,Hjelmeland
11.1,8.5,13.8,76.0,28.2,6.0,13.7,14.1,1.0,7.0,6.0,12240,Hjelmeland
8.8,6.0,11.1,80.5,7.0,8.9,13.3,13.6,1.3,7.0,7.0,12241,Hjelmeland
10.6,6.4,14.2,73.3,3.4,12.0,13.8,13.7,1.8,7.0,8.0,12242,Hjelmeland
11.6,5.0,17.1,65.0,1.2,21.3,14.4,14.1,3.4,7.0,9.0,12243,Hjelmeland
12.2,6.3,17.0,66.4,0.6,20.5,14.8,14.4,3.1,7.0,10.0,12244,Hjelmeland
11.3,8.4,14.9,70.7,0.2,14.2,15.2,14.9,2.1,7.0,11.0,12245,Hjelmeland
10.7,8.2,13.0,87.0,0.4,5.8,14.7,14.8,0.9,7.0,12.0,12246,Hjelmeland
11.8,10.0,15.0,84.5,0.2,7.2,14.9,14.8,1.0,7.0,13.0,12247,Hjelmeland
12.3,10.8,14.8,87.4,41.0,8.0,15.2,15.1,1.1,7.0,14.0,12248,Hjelmeland
13.0,9.2,17.0,79.0,0.0,12.4,15.8,15.4,2.0,7.0,15.0,12249,Hjelmeland
14.5,12.3,18.5,74.2,0.2,14.1,16.4,15.9,2.1,7.0,16.0,12250,Hjelmeland
13.9,12.6,15.6,84.6,21.8,3.1,16.0,15.9,0.5,7.0,17.0,12251,Hjelmeland
13.2,10.9,15.6,89.5,37.4,3.5,15.8,15.8,0.5,7.0,18.0,12252,Hjelmeland
12.7,9.2,16.9,79.1,0.8,13.4,15.8,15.6,2.0,7.0,19.0,12253,Hjelmeland
12.0,8.2,15.9,72.4,0.8,13.1,15.6,15.5,2.0,7.0,20.0,12254,Hjelmeland
11.0,7.4,14.9,75.1,5.8,13.7,15.4,15.4,2.0,7.0,21.0,12255,Hjelmeland
11.5,7.0,15.9,73.1,0.2,15.7,15.2,15.2,2.2,7.0,22.0,12256,Hjelmeland
12.2,5.9,17.4,69.1,0.0,18.8,15.4,15.2,2.7,7.0,23.0,12257,Hjelmeland
14.8,10.8,19.0,64.4,0.6,20.3,16.4,15.8,3.1,7.0,24.0,12258,Hjelmeland
13.4,9.0,17.4,75.7,2.4,16.4,16.2,15.8,2.4,7.0,25.0,12259,Hjelmeland
13.5,12.5,15.4,89.7,26.8,3.4,16.2,16.1,0.5,7.0,26.0,12260,Hjelmeland
14.5,10.6,19.1,77.0,1.8,8.4,16.1,16.0,1.3,7.0,27.0,12261,Hjelmeland
15.3,13.2,18.3,62.8,3.6,12.2,16.6,16.3,2.1,7.0,28.0,12262,Hjelmeland
12.6,11.0,15.4,83.7,14.8,5.9,16.0,16.0,0.9,7.0,29.0,12263,Hjelmeland
11.3,11.0,11.7,90.2,12.4,1.8,15.0,15.3,0.3,7.0,30.0,12264,Hjelmeland
14.1,8.9,19.6,81.6,0.2,17.4,16.0,15.5,2.5,7.0,31.0,12265,Hjelmeland
16.3,10.4,25.2,71.9,3.6,10.8,16.4,16.1,1.8,8.0,1.0,12266,Hjelmeland
13.1,10.2,16.4,85.0,5.0,3.6,16.2,16.1,0.6,8.0,2.0,12267,Hjelmeland
12.4,8.7,16.2,75.5,1.4,13.7,15.8,15.7,2.0,8.0,3.0,12268,Hjelmeland
11.7,8.2,16.4,76.5,0.4,7.9,15.2,15.3,1.2,8.0,4.0,12269,Hjelmeland
13.2,10.4,14.5,85.7,12.4,3.8,15.3,15.3,0.6,8.0,5.0,12270,Hjelmeland
15.6,12.4,22.1,84.3,2.2,13.7,16.7,16.0,2.0,8.0,6.0,12271,Hjelmeland
16.5,12.3,22.2,81.9,0.0,8.8,17.2,16.7,1.3,8.0,7.0,12272,Hjelmeland
15.7,13.1,20.8,82.2,2.4,4.1,17.2,17.0,0.7,8.0,8.0,12273,Hjelmeland
14.7,10.6,20.2,75.8,0.0,19.3,17.2,16.8,2.8,8.0,9.0,12274,Hjelmeland
15.2,9.3,22.6,77.8,0.2,18.0,17.1,16.7,2.5,8.0,10.0,12275,Hjelmeland
17.2,11.4,24.3,77.3,0.0,17.0,17.8,17.1,2.6,8.0,11.0,12276,Hjelmeland
18.5,12.0,25.7,74.1,0.0,16.8,18.4,17.7,2.6,8.0,12.0,12277,Hjelmeland
18.1,13.8,24.1,77.6,0.0,14.3,18.8,18.1,2.1,8.0,13.0,12278,Hjelmeland
17.0,15.0,20.3,80.5,0.0,9.8,18.9,18.3,1.5,8.0,14.0,12279,Hjelmeland
17.0,13.3,22.6,76.7,0.0,17.8,19.0,18.3,2.4,8.0,15.0,12280,Hjelmeland
13.5,10.7,15.8,88.1,0.0,4.8,17.9,17.8,0.7,8.0,16.0,12281,Hjelmeland
17.0,9.0,26.5,74.6,2.0,14.2,18.0,17.6,2.0,8.0,17.0,12282,Hjelmeland
17.5,11.9,25.8,75.3,0.0,13.2,18.7,18.1,1.9,8.0,18.0,12283,Hjelmeland
15.6,12.4,18.6,82.4,5.2,8.0,18.7,18.4,1.1,8.0,19.0,12284,Hjelmeland
15.5,9.9,22.2,78.9,2.8,9.2,18.0,17.9,1.3,8.0,20.0,12285,Hjelmeland
16.3,10.9,22.0,75.3,17.4,4.8,17.5,17.6,0.9,8.0,21.0,12286,Hjelmeland
14.8,12.1,17.7,78.6,20.0,7.0,17.2,17.3,1.2,8.0,22.0,12287,Hjelmeland
11.9,9.4,13.8,82.2,22.4,6.3,16.5,16.7,0.8,8.0,23.0,12288,Hjelmeland
9.1,6.0,13.5,79.4,2.8,8.4,15.3,15.8,1.0,8.0,24.0,12289,Hjelmeland
9.7,5.8,14.5,79.8,2.8,10.1,14.8,15.2,1.2,8.0,25.0,12290,Hjelmeland
12.6,8.2,18.6,69.7,0.0,13.5,15.2,15.3,1.8,8.0,26.0,12291,Hjelmeland
11.6,7.5,17.0,76.5,0.0,12.9,15.0,15.2,1.6,8.0,27.0,12292,Hjelmeland
10.9,5.3,16.9,76.4,0.0,8.8,14.4,14.7,1.1,8.0,28.0,12293,Hjelmeland
14.1,9.8,20.0,65.2,0.0,14.4,14.6,14.6,2.0,8.0,29.0,12294,Hjelmeland
13.1,9.1,17.4,67.7,0.0,15.0,14.8,14.8,2.0,8.0,30.0,12295,Hjelmeland
11.5,7.6,16.9,77.0,0.0,13.2,14.3,14.5,1.6,8.0,31.0,12296,Hjelmeland
10.7,5.5,16.9,78.6,0.0,14.6,13.6,14.0,1.7,9.0,1.0,12297,Hjelmeland
13.3,5.9,21.1,62.8,0.2,15.0,13.4,13.7,1.9,9.0,2.0,12298,Hjelmeland
12.9,9.8,16.7,73.7,6.4,3.0,13.4,13.7,0.5,9.0,3.0,12299,Hjelmeland
