ID,date,Station,mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm
278,5/3/2019,Apelsvoll,2.2,-2.5,7.9,55.1,0.5,16.9,8,8.2,2.1
279,5/4/2019,Apelsvoll,3.9,-0.9,8.7,52.8,0,16.1,7.1,7.4,2.3
280,5/5/2019,Apelsvoll,4.8,0.2,10.6,54.9,0.4,15.3,6.9,7,2.1
281,5/6/2019,Apelsvoll,0.2,-1.5,2,88.3,4.5,5.2,6,6.6,0.7
282,5/7/2019,Apelsvoll,3.1,-1.2,9,61.1,1.4,15.9,4.9,5.5,2.4
283,5/8/2019,Apelsvoll,4,-2.6,9.6,60.4,0.2,21.9,5.5,5.4,2.6
284,5/9/2019,Apelsvoll,3.4,0.5,5.6,91.1,22.8,2.8,5.7,5.9,0.3
285,5/10/2019,Apelsvoll,6.2,4.7,7.9,96.9,6.8,3.1,5.8,5.8,0.4
286,5/11/2019,Apelsvoll,5.8,4.5,7.2,85.5,1.3,4.9,6.2,6.1,0.7
287,5/12/2019,Apelsvoll,5.7,2.1,9.5,50.6,0,17.9,6,6,2.8
288,5/13/2019,Apelsvoll,6.3,0,12.2,52.7,0,22.6,6.5,6.2,3.1
289,5/14/2019,Apelsvoll,9.3,2.7,16.4,56.8,0,20.4,7.8,7,3.1
290,5/15/2019,Apelsvoll,11.5,5.1,18,53.6,0,23,8.9,7.9,3.7
291,5/16/2019,Apelsvoll,13.6,6.2,21.1,54.4,0,25.2,10,8.8,4.2
292,5/17/2019,Apelsvoll,15.5,7.3,21.8,51.7,0,24.6,11.1,9.8,4.3
293,5/18/2019,Apelsvoll,11,8.5,14.7,73.8,1.5,4.3,10.8,10.2,0.9
294,5/19/2019,Apelsvoll,11.8,9.4,15.4,84.6,19.2,11,10.7,10,1.6
295,5/20/2019,Apelsvoll,12.2,7.1,15.8,87.9,5.9,9.3,10.9,10.3,1.5
296,5/21/2019,Apelsvoll,16,12.4,22.9,84.1,3.3,18.1,12.2,11,3.4
297,5/22/2019,Apelsvoll,16.4,14.2,20.2,88.7,4.2,11,13.6,12.2,1.8
298,5/23/2019,Apelsvoll,12.5,9.8,15.2,74.2,0,15.7,13.4,12.6,2.6
299,5/24/2019,Apelsvoll,9.4,7.5,12.6,86.2,6.5,11.1,12.3,12,1.5
300,5/25/2019,Apelsvoll,12.2,8.1,16.4,70.4,1.3,14.9,12.4,11.8,2.5
301,5/26/2019,Apelsvoll,8.4,5,12,69.2,0.3,14.4,11.9,11.7,2.3
302,5/27/2019,Apelsvoll,7.8,5.7,12.5,80.2,2.6,13.4,11.5,11.3,1.9
303,5/28/2019,Apelsvoll,8,4.1,13.1,77.2,4.6,20.4,11.9,11.4,2.9
304,5/29/2019,Apelsvoll,8.5,3.3,13.5,49.4,0,23.7,11.4,11.3,4.2
305,5/30/2019,Apelsvoll,8.2,5.3,11.8,69.9,1.1,6.5,10.6,10.8,1.3
306,5/31/2019,Apelsvoll,11.5,4.3,18,45.6,0,28.2,10.3,10.2,5
307,6/1/2019,Apelsvoll,8.5,6,12,86.2,7.3,4.6,10.6,10.6,0.7
308,6/2/2019,Apelsvoll,12.5,6.9,18.2,71.7,1.1,19.9,11.3,10.7,3.2
309,6/3/2019,Apelsvoll,12.6,8.9,18.6,86.2,6,8.8,12,11.5,1.5
310,6/4/2019,Apelsvoll,14.3,9.1,18.9,60.3,0,25.5,12.3,11.6,4.6
311,6/5/2019,Apelsvoll,10.5,7.6,13.9,87.8,1,5.2,12,11.8,0.8
312,6/6/2019,Apelsvoll,15.7,11.6,22.6,87.8,17.3,16.6,13,12.1,2.9
313,6/7/2019,Apelsvoll,16.2,12.9,19.8,91.4,2.5,7.6,14.3,13.3,1.3
314,6/8/2019,Apelsvoll,13.8,10.2,21,85.8,4.8,16.9,14.6,13.7,2.8
315,6/9/2019,Apelsvoll,13.2,9.7,17.8,80.9,0.8,13.1,14.3,13.8,2.3
316,6/10/2019,Apelsvoll,14.7,9.3,20.9,59.2,0,25.1,14.2,13.6,4.7
317,6/11/2019,Apelsvoll,14.8,7.3,20.8,64.8,0,25.4,14.9,14,4.6
318,6/12/2019,Apelsvoll,9.3,7.2,13.9,85.3,11.8,4.2,14.4,14.2,0.8
319,6/13/2019,Apelsvoll,9.6,7.2,12.5,98.5,18.2,3.3,12.6,12.9,0.5
320,6/14/2019,Apelsvoll,13.3,7.6,20.5,84.8,0,16.9,12.9,12.6,2.8
321,6/15/2019,Apelsvoll,17.7,10.6,24.9,65,0,28.8,14.6,13.6,5.4
322,6/16/2019,Apelsvoll,14.8,12.5,16.7,79.9,0.8,4.4,15,14.4,0.9
323,6/17/2019,Apelsvoll,17.1,12,22,69,0,27.7,15.1,14.4,5.3
324,6/18/2019,Apelsvoll,14.1,11.6,18.7,79.5,15.9,12.2,15,14.6,2.3
325,6/19/2019,Apelsvoll,14.8,10.7,20.1,73.9,0.7,19.1,14.9,14.4,3.4
326,6/20/2019,Apelsvoll,14.2,10.8,18.9,87.8,13.6,9.8,15.3,14.8,1.7
327,6/21/2019,Apelsvoll,14.8,9.9,19.9,67.6,0.2,25.9,15.3,14.8,4.8
328,6/22/2019,Apelsvoll,14.2,7.8,20.1,51.8,0,27.6,14.9,14.7,5.2
329,6/23/2019,Apelsvoll,14.3,7.5,19.9,52.3,0,20.1,14.6,14.5,3.9
330,6/24/2019,Apelsvoll,15.3,8.7,20.9,57.7,0,20.6,14.8,14.4,3.9
331,6/25/2019,Apelsvoll,13.2,10.9,15.2,84.7,0.7,5.2,15.1,14.7,0.9
332,6/26/2019,Apelsvoll,15.3,10.7,20.5,77.6,0,18.5,15.3,14.6,3.3
333,6/27/2019,Apelsvoll,15.8,10.3,21.6,51.6,0,29,16,15.3,5.6
334,6/28/2019,Apelsvoll,17,7.6,23.6,56.6,0,27.2,16.3,15.6,5
335,6/29/2019,Apelsvoll,20.4,15.8,26.9,48.4,0,19.9,17.1,16.2,4.2
336,6/30/2019,Apelsvoll,18.5,14.5,23.3,60.7,0.9,16.2,17.3,16.6,3.5
337,7/1/2019,Apelsvoll,16.6,11.8,21.4,58.6,0.9,20.6,16.3,16.1,4.3
338,7/2/2019,Apelsvoll,12.2,8.9,16.1,54.8,0.7,17.8,15.7,15.7,3.4
339,7/3/2019,Apelsvoll,10.7,6.3,15.9,51,0,18.2,14.6,14.9,3.3
340,7/4/2019,Apelsvoll,10.1,7,14.1,61.2,0.9,16.5,13.8,14.2,3
341,7/5/2019,Apelsvoll,12.8,6.3,18.6,52.9,0,27,13.8,13.7,4.7
342,7/6/2019,Apelsvoll,12.1,8.7,17.3,69.1,0.4,16.6,14.4,14.1,2.9
343,7/7/2019,Apelsvoll,13.4,9,18.4,62.2,0,20.7,14.7,14.3,3.8
344,7/8/2019,Apelsvoll,13.3,9,17.2,62.2,0,19.9,14.8,14.5,3.6
345,7/9/2019,Apelsvoll,15.6,11.5,20.8,59.6,0.2,19.4,15,14.5,3.6
346,7/10/2019,Apelsvoll,18.2,9.1,25.1,52.2,0,27.5,15.8,15,5.2
347,7/11/2019,Apelsvoll,19.4,11.7,26.6,52.6,0,22.9,16.9,15.9,4.5
348,7/12/2019,Apelsvoll,18.1,12.5,25.9,63.8,0,19.1,17.2,16.4,3.6
349,7/13/2019,Apelsvoll,18.5,10.6,25.4,62.7,0,27,17.5,16.6,5
350,7/14/2019,Apelsvoll,17.9,12.7,23.1,70.6,5.9,25.2,17.9,17,4.7
351,7/15/2019,Apelsvoll,14.5,10.3,20.1,69.4,5.2,21.4,17.8,17.2,3.8
352,7/16/2019,Apelsvoll,14.6,10,20.5,63.2,0,24.5,17.1,16.9,4.3
353,7/17/2019,Apelsvoll,16.5,9.4,24.3,67.8,0,19.4,17.1,16.7,3.5
354,7/18/2019,Apelsvoll,16.6,11.3,21.8,68.8,0,22.4,17.2,16.8,4
355,7/19/2019,Apelsvoll,14.3,11.6,17.4,87.8,2.7,7.1,16.5,16.5,1.2
356,7/20/2019,Apelsvoll,16.6,12.8,21.8,79.7,1.1,15.8,16.7,16.3,2.6
357,7/21/2019,Apelsvoll,14.8,13.6,17.4,92,8,4.7,16.5,16.4,0.7
358,7/22/2019,Apelsvoll,16.8,13.3,22.5,80.1,3,19.6,16.9,16.3,3.4
359,7/23/2019,Apelsvoll,18.9,14,24.7,80.3,0.3,22.8,18,17.1,3.8
360,7/24/2019,Apelsvoll,21.3,15.2,27.6,75.5,0,20,19.1,18,3.6
361,7/25/2019,Apelsvoll,21.6,13.7,28.4,71,0,24.3,19.5,18.4,4.6
362,7/26/2019,Apelsvoll,22.5,15,28.9,69.7,0,23.2,20.1,19,4.3
363,7/27/2019,Apelsvoll,23.3,18.2,28,65.9,0,24.8,20.7,19.6,4.7
364,7/28/2019,Apelsvoll,23.3,15.6,29.8,62.8,0,24.7,20.8,19.8,4.7
365,7/29/2019,Apelsvoll,22.9,19,28,68,0,18.5,21,20,3.5
366,7/30/2019,Apelsvoll,12.8,9.9,20.6,89.1,8.2,5,19.2,19.4,0.8
367,7/31/2019,Apelsvoll,12.7,10.4,16.2,76.4,0.1,10.5,17.5,17.8,1.7
368,8/1/2019,Apelsvoll,16,10.8,21.8,73.1,0,18,17.6,17.4,3
369,8/2/2019,Apelsvoll,19.3,12,26.2,59.3,0,24,18.3,17.8,4.2
370,8/3/2019,Apelsvoll,18.1,11,23.1,64.3,0,23.5,18.6,18.1,3.9
371,8/4/2019,Apelsvoll,17.6,13.1,22.9,68.8,0,21.2,18.6,18.2,3.5
372,8/5/2019,Apelsvoll,16.5,13,21.9,84.2,0.1,13.5,18.4,18.1,2.2
373,8/6/2019,Apelsvoll,14.7,10.9,18.9,78.3,0,8.9,17.6,17.6,1.4
374,8/7/2019,Apelsvoll,15.6,13.2,18.9,84.8,2.7,8.8,17.4,17.3,1.4
375,8/8/2019,Apelsvoll,15.2,12.4,18.6,87.3,6.4,10.9,17.3,17.1,1.6
376,8/9/2019,Apelsvoll,16.3,11.4,21.7,81.1,0,14,17.4,17.1,2.2
377,8/10/2019,Apelsvoll,14.7,12.9,16.5,91.5,10.9,3,17,17.1,0.5
378,8/11/2019,Apelsvoll,16.3,13.8,20.1,91.5,3.2,9.2,16.8,16.6,1.4
379,8/12/2019,Apelsvoll,17,14.5,21.4,81.4,0.5,13.5,17.2,16.9,2.2
380,8/13/2019,Apelsvoll,13.2,10.7,15.5,92.8,7,5.9,17,16.9,0.8
381,8/14/2019,Apelsvoll,12.3,9.5,17.5,81.4,4.2,13.1,16.3,16.4,1.9
382,8/15/2019,Apelsvoll,12,6.4,18.6,80.9,0,13.8,15.8,16,1.9
383,8/16/2019,Apelsvoll,14.8,12,19.5,84.4,2.7,7.4,16,16,1.1
384,8/17/2019,Apelsvoll,13.8,11.7,15.9,89,4,4.1,15.6,15.8,0.6
385,8/18/2019,Apelsvoll,14.6,10.5,19.8,76.4,0.6,16.6,15.4,15.4,2.4
386,8/19/2019,Apelsvoll,14,9.5,20,77.1,0,14,15.5,15.5,2.1
387,8/20/2019,Apelsvoll,14.3,10.2,20.1,74.5,0.8,15.8,15.3,15.4,2.4
388,8/21/2019,Apelsvoll,14.3,9.4,20.4,68.8,0.1,18.1,15.5,15.4,2.7
389,8/22/2019,Apelsvoll,11.4,6.9,15.2,88.1,2.6,6.4,15,15.2,0.9
390,8/23/2019,Apelsvoll,14.8,9.4,21.3,71.4,0,15.2,14.7,14.8,2.3
391,8/24/2019,Apelsvoll,16.1,10.6,23.2,70.8,0,15.1,15.4,15.1,2.3
392,8/25/2019,Apelsvoll,18.3,12.2,24.2,76.2,0,15.2,16.1,15.7,2.3
393,8/26/2019,Apelsvoll,18.4,12.1,25,76.1,0,17.3,16.6,16.1,2.6
394,8/27/2019,Apelsvoll,18,11.2,26.4,76.2,0,15.4,16.8,16.4,2.3
395,8/28/2019,Apelsvoll,15.7,12.4,18,92.5,0.5,3.4,16.5,16.4,0.5
396,8/29/2019,Apelsvoll,16.3,12.2,20.7,91.7,16.4,4.8,16.3,16.2,0.7
397,8/30/2019,Apelsvoll,14.8,10.2,20.2,74.5,0,10.6,15.7,15.8,1.7
398,8/31/2019,Apelsvoll,16.5,14.1,19.1,78.3,0.4,4,15.5,15.6,0.8
399,9/1/2019,Apelsvoll,15.2,10.1,20,76.9,10.9,9.1,15.4,15.4,1.4
400,9/2/2019,Apelsvoll,10.7,6.7,15.5,75.6,0.4,13,14.8,15.1,1.6
401,9/3/2019,Apelsvoll,10.1,6.9,14.2,81.6,7.5,7.4,14,14.5,0.9
402,9/4/2019,Apelsvoll,8.3,4.2,10.6,93.5,22.1,3.1,12.9,13.6,0.4
403,9/5/2019,Apelsvoll,9.9,6.5,12.6,82.1,0,7.1,12.5,13,0.9
404,9/6/2019,Apelsvoll,9,4.4,12.9,82.5,0,7.2,11.8,12.4,0.8
405,9/7/2019,Apelsvoll,10,8.8,11.5,84.8,13.6,3.7,11.8,12.3,0.6
406,9/8/2019,Apelsvoll,9.6,7.4,12.6,77.6,0,7.1,11.5,11.9,1
407,9/9/2019,Apelsvoll,10.7,7.6,13.5,87.6,0,4.7,11.9,12.1,0.6
408,9/10/2019,Apelsvoll,12.5,10.8,14.9,95.5,5.2,2.9,12.4,12.4,0.3
409,9/11/2019,Apelsvoll,12.6,10,17.2,91.5,2.6,4.7,12.7,12.7,0.6
410,9/12/2019,Apelsvoll,12.2,8.3,17.9,73.5,0,11.8,12.4,12.6,1.7
411,9/13/2019,Apelsvoll,10.8,5.5,16.1,59.6,0,13.7,11.9,12.3,2
412,9/14/2019,Apelsvoll,9.1,5.2,13.4,69,0,5.3,10.9,11.6,1
413,9/15/2019,Apelsvoll,11.8,8.1,16.7,58.8,0,13.5,10.8,11.3,2.1
414,9/16/2019,Apelsvoll,10.2,4.2,15.2,49,0.1,12.3,10.6,11.1,2
415,9/17/2019,Apelsvoll,7.9,3.4,12.5,59.6,0.3,10.5,10,10.7,1.6
416,9/18/2019,Apelsvoll,8.8,3.7,12.9,55.2,0.1,11.9,9.6,10.3,1.8
417,9/19/2019,Apelsvoll,6.5,1,11.3,64.7,0,7.6,9,9.8,1
418,9/20/2019,Apelsvoll,10.3,5.7,19.1,68.1,0,11.1,9.6,9.9,1.5
419,9/21/2019,Apelsvoll,13.8,5.3,23,60.2,0,12.2,10.4,10.4,1.8
420,9/22/2019,Apelsvoll,11.4,5.5,18,72.9,0,12.3,10.8,10.8,1.5
421,9/23/2019,Apelsvoll,8.6,7.7,10,84.7,0,2.9,10.8,11,0.4
422,9/24/2019,Apelsvoll,8.6,7.9,9.6,90.7,0,1.8,10.5,10.8,0.2
423,9/25/2019,Apelsvoll,8.6,7.5,10,84.7,0,2.7,10.4,10.7,0.4
424,9/26/2019,Apelsvoll,8.1,6.9,9.1,87.2,0,1.9,10.2,10.6,0.3
425,9/27/2019,Apelsvoll,7.7,6.8,8.9,90.5,19.7,0.6,9.8,10.3,0.1
426,9/28/2019,Apelsvoll,9.5,7.9,11.8,98.7,10.2,1.7,9.6,10,0.1
427,9/29/2019,Apelsvoll,9.1,7.7,12.1,91.7,0,7.1,10.1,10.2,0.7
428,9/30/2019,Apelsvoll,5.7,2.8,9.1,81.6,10.5,4.5,9.7,10.2,0.5
429,3/1/2020,Apelsvoll,-0.7,-3,2,92.5,12,3.4,-1.4,-0.7,0
430,3/2/2020,Apelsvoll,2.2,-0.2,4.7,82.3,0,4.4,-1.2,-0.6,0.4
431,3/3/2020,Apelsvoll,-0.1,-1.6,1.8,90.8,12.2,2.5,-1,-0.5,0
432,3/4/2020,Apelsvoll,-1.2,-1.7,-0.3,96.1,9.4,1,-0.9,-0.5,0
433,3/5/2020,Apelsvoll,-2.3,-8.1,3.3,86.7,0.2,5.6,-0.8,-0.4,0
434,3/6/2020,Apelsvoll,-5.9,-10.3,-1.2,90.2,0,9.1,-0.8,-0.4,0
435,3/7/2020,Apelsvoll,-5.9,-8.5,-1.5,92.5,0.9,3.5,-0.8,-0.4,0
436,3/8/2020,Apelsvoll,3.1,-1.5,5.1,84.9,1,2.9,-0.7,-0.4,0.4
437,3/9/2020,Apelsvoll,3.9,0.8,7.1,74.9,0,10,-0.7,-0.4,1
438,3/10/2020,Apelsvoll,1.9,-0.4,4.3,86.2,0.6,4.6,-0.6,-0.3,0.4
439,3/11/2020,Apelsvoll,2.9,-0.4,7.7,74.6,0.7,9.4,-0.6,-0.3,1
440,3/12/2020,Apelsvoll,1.8,-3.1,7.1,60.3,0,9.3,-0.5,-0.3,1
441,3/13/2020,Apelsvoll,-1.1,-5.8,1.8,47.6,0,11.1,-0.5,-0.3,0
442,3/14/2020,Apelsvoll,-3.2,-9.4,3.1,57.9,0,11,-0.6,-0.3,0
443,3/15/2020,Apelsvoll,3,-0.5,5.4,81.8,2.5,2.5,-0.6,-0.3,0.4
444,3/16/2020,Apelsvoll,2.4,0.7,5.1,60.2,0,7.3,-0.6,-0.3,0.9
445,3/17/2020,Apelsvoll,5,1.9,9.3,59.5,0,11.6,-0.5,-0.3,1.6
446,3/18/2020,Apelsvoll,4.2,0.7,7.7,56.5,0,11.3,-0.5,-0.3,1.4
447,3/19/2020,Apelsvoll,3.5,-0.6,9.6,54.7,0,11.5,-0.5,-0.3,1.4
448,3/20/2020,Apelsvoll,0.5,-2.4,3.9,53.1,0,12.6,-0.5,-0.2,1.3
449,3/21/2020,Apelsvoll,0,-4.1,4,54.6,0,13.1,-0.5,-0.2,1.2
450,3/22/2020,Apelsvoll,0.4,-4.7,4.2,58.8,0,10.2,-0.4,-0.2,1.1
451,3/23/2020,Apelsvoll,2.4,0.5,6.4,64.3,0,9.2,-0.4,-0.2,1.2
452,3/24/2020,Apelsvoll,3.1,1,5.7,63.8,0,5.6,-0.4,-0.2,1.1
453,3/25/2020,Apelsvoll,6.3,1.9,11.7,67.6,0,10.1,-0.4,-0.2,1.4
454,3/26/2020,Apelsvoll,5.7,1.9,10.5,77.4,0,9.3,-0.4,-0.2,1
455,3/27/2020,Apelsvoll,3.5,0.9,7.6,78.6,0,8.6,-0.2,-0.2,0.9
456,3/28/2020,Apelsvoll,1.2,-3.7,4.8,47,0,12.5,-0.2,-0.2,1.7
457,3/29/2020,Apelsvoll,0.1,-5.7,5.7,46.9,0,11.9,-0.3,-0.2,1.5
458,3/30/2020,Apelsvoll,0.4,-3,3.7,51.4,0,9.8,-0.3,-0.2,1.2
459,3/31/2020,Apelsvoll,4.3,-1.4,10.5,48.9,0,10.6,-0.3,-0.2,1.6
460,4/1/2020,Apelsvoll,5.6,1.9,10.2,54.5,0,5.6,-0.1,-0.2,1.1
461,4/2/2020,Apelsvoll,2.4,-0.4,5.5,52.6,0.3,9.1,-0.1,-0.2,1.4
462,4/3/2020,Apelsvoll,1.6,-2,5.9,35.3,0.4,14,-0.2,-0.2,1.9
463,4/4/2020,Apelsvoll,1,-4.1,6.1,42.4,0,16.7,-0.2,-0.1,1.8
464,4/5/2020,Apelsvoll,1.5,-1.9,5.4,74.8,0.4,5.5,0,0,0.6
465,4/6/2020,Apelsvoll,6.3,0.2,12.9,67.9,0,15.8,1.1,0.5,1.8
466,4/7/2020,Apelsvoll,7.9,3.5,12.6,54.4,0.1,15.8,2.9,1.9,2
467,4/8/2020,Apelsvoll,7.1,2.1,12.4,52.1,0,8.6,3,2.5,1.6
468,4/9/2020,Apelsvoll,4.2,0.2,7.7,43.1,0,17,3.1,2.8,2.2
469,4/10/2020,Apelsvoll,3.8,-0.9,9.7,44.6,0,18.1,3.2,2.9,2.2
470,4/11/2020,Apelsvoll,1.6,-2.3,5.2,75.1,4.5,5.9,2.9,2.9,0.7
471,4/12/2020,Apelsvoll,5.9,0.9,13.6,60.8,0,13.3,3.5,3.1,2.1
472,4/13/2020,Apelsvoll,1.5,-0.4,4.3,42.7,0,17.5,2.7,3,2.5
473,4/14/2020,Apelsvoll,2.8,-2.5,6.4,55.2,0.1,4.3,1.7,2.2,0.9
474,4/15/2020,Apelsvoll,9,1.8,15.8,51,0,18.5,3.1,2.5,2.9
475,4/16/2020,Apelsvoll,5.7,2.7,8.7,40.4,0,17.6,4.3,3.6,2.6
476,4/17/2020,Apelsvoll,4.3,0.2,8.3,40.7,0,19.8,3.9,3.7,2.8
477,4/18/2020,Apelsvoll,4.9,-1.8,9.8,48.9,0,18.4,4.1,3.8,2.4
478,4/19/2020,Apelsvoll,7.5,-1.3,14.8,50.7,0,20.4,5.1,4.3,2.7
479,4/20/2020,Apelsvoll,9.5,0.4,18.2,46.1,0,20.8,6.2,5.2,3
480,4/21/2020,Apelsvoll,10.5,1.2,18.5,40.9,0,21.3,7,6,3.2
481,4/22/2020,Apelsvoll,12,3.1,19.2,36,0,21.4,7.8,6.7,3.4
482,4/23/2020,Apelsvoll,11.5,3.1,17.2,35.7,0,21.8,8.4,7.3,3.4
483,4/24/2020,Apelsvoll,7,2.3,10.3,52.7,0,11,7.9,7.4,1.8
484,4/25/2020,Apelsvoll,7.6,3,12.7,46.3,0,19,7.5,6.9,2.7
485,4/26/2020,Apelsvoll,5.4,0.5,9.2,58.1,0,10.3,7,6.8,1.4
486,4/27/2020,Apelsvoll,3.2,0.8,5.4,75.5,13.5,2.9,6.3,6.4,0.5
487,4/28/2020,Apelsvoll,3.5,1.4,7.4,70,0,14.1,6,5.8,1.8
488,4/29/2020,Apelsvoll,4.5,1.4,7.2,60.5,0,10.3,6.2,6.1,1.5
489,4/30/2020,Apelsvoll,4.8,2.1,7.4,54.1,0.1,13.2,6,5.9,1.9
490,5/1/2020,Apelsvoll,2.8,0,5.3,94.4,7.3,3.7,5.5,5.7,0.4
491,5/2/2020,Apelsvoll,6.3,1.6,12.2,77.5,0,17.4,6.2,5.7,2.2
492,5/3/2020,Apelsvoll,6.1,1.2,10.9,66.6,1.1,16.9,7.1,6.5,2.2
493,5/4/2020,Apelsvoll,5.2,2.1,9,58.1,0.7,17.9,7.1,6.8,2.6
494,5/5/2020,Apelsvoll,6.7,-0.7,13.3,46.4,0,22.8,6.9,6.6,3.2
495,5/6/2020,Apelsvoll,8.9,2.2,14.7,45.1,0,19.9,7.6,7.1,3.2
496,5/7/2020,Apelsvoll,7.2,1.6,12.3,47.9,0,17.3,7.6,7.2,2.5
497,5/8/2020,Apelsvoll,8.3,2.4,14.7,47.4,0,17.1,7.4,7.2,2.9
498,5/9/2020,Apelsvoll,7.6,-0.3,13.5,50.6,0,18.4,7.3,7.1,2.9
499,5/10/2020,Apelsvoll,2.8,-0.2,7.5,65.5,7.2,11.7,6.9,7,1.7
500,5/11/2020,Apelsvoll,3.8,-1.4,9,42.9,0,24.4,6.1,6.2,3.3
501,5/12/2020,Apelsvoll,3.2,0.4,7.1,48,0.1,17.7,5.9,6.2,2.6
502,5/13/2020,Apelsvoll,3.7,-1.6,8.4,40.4,0,21.9,5.7,5.8,3
503,5/14/2020,Apelsvoll,4.6,-0.7,9.7,41.6,0.1,18.3,6.1,6.1,2.7
504,5/15/2020,Apelsvoll,5.2,1.5,9.2,46.9,0,13.8,6.1,6.1,2.1
505,5/16/2020,Apelsvoll,4.8,0.4,9.1,43.5,0,11.2,5.5,5.9,2.1
506,5/17/2020,Apelsvoll,6.3,1.3,11.6,45.8,0,13.9,5.4,5.5,2.3
507,5/18/2020,Apelsvoll,7.8,1.9,12.1,44.8,0,19.4,6.3,5.9,3
508,5/19/2020,Apelsvoll,7.3,2.6,11.5,42.4,0,27.3,7.4,6.7,4
509,5/20/2020,Apelsvoll,7.8,-0.8,14.4,47.7,0,27.7,7.9,7.2,4
510,5/21/2020,Apelsvoll,11.1,3.5,17.4,46,0,18.2,8.6,7.8,3.1
511,5/22/2020,Apelsvoll,11.6,8.7,16.1,61.3,0.5,6.3,8.9,8.3,1.4
512,5/23/2020,Apelsvoll,10,5.9,16,76,1.8,12.9,8.9,8.4,2.1
513,5/24/2020,Apelsvoll,9.1,5.6,12.3,86.2,15,8.2,8.9,8.5,1.2
514,5/25/2020,Apelsvoll,13.6,7.8,19.1,61.2,0,25.7,10.3,9.1,4.3
515,5/26/2020,Apelsvoll,13.7,9.3,19.5,62.2,0,16.7,11.3,10.3,3
516,5/27/2020,Apelsvoll,11.6,7.3,16.6,49.7,0,19.5,11,10.3,3.5
517,5/28/2020,Apelsvoll,11.2,4.7,17.7,49.3,0,23.6,11,10.3,3.9
518,5/29/2020,Apelsvoll,13.6,6.3,20.4,44.7,0,27.8,11.8,10.8,4.8
519,5/30/2020,Apelsvoll,16.7,9.3,23.9,45.5,0,27.2,12.7,11.5,5.3
520,5/31/2020,Apelsvoll,17.5,8.8,25.1,49.9,0,28.2,13.6,12.3,5.2
521,6/1/2020,Apelsvoll,18.5,8.8,26.1,47.4,0,27.9,14.3,12.9,5.4
522,6/2/2020,Apelsvoll,19.2,11.4,26.2,41.7,0,26.9,14.7,13.4,5.5
523,6/3/2020,Apelsvoll,16.9,11.8,22.7,51.5,0,23.2,14.6,13.6,4.5
524,6/4/2020,Apelsvoll,14.6,11,19.2,51,0,19.2,14.1,13.4,3.7
525,6/5/2020,Apelsvoll,11.7,9.3,14.6,77.7,7.3,4.6,13,12.8,0.9
526,6/6/2020,Apelsvoll,9.8,8.4,11.1,94.1,30.4,3.6,12,12,0.6
527,6/7/2020,Apelsvoll,11,9.2,13.5,81.8,4.5,10.8,11.7,11.6,1.9
528,6/8/2020,Apelsvoll,11.2,7.5,15.6,68.4,1.4,19.5,12.1,11.7,3.3
529,6/9/2020,Apelsvoll,12.2,8.5,17.4,75.6,3.8,16.3,12.8,12.2,2.7
530,6/10/2020,Apelsvoll,14.8,9.2,20.4,74.6,0.1,18.7,13.8,12.9,3.3
531,6/11/2020,Apelsvoll,18.4,10.5,25.1,59.1,0,28.2,15.2,13.9,5.7
532,6/12/2020,Apelsvoll,19.5,13.8,24.8,44.4,0,27.5,16.6,15.3,5.7
533,6/13/2020,Apelsvoll,18,11.5,24.3,48.3,0,27,16.9,15.9,5.3
534,6/14/2020,Apelsvoll,18.8,11.7,23.7,45.9,0,29.3,17.2,16.2,5.9
535,6/15/2020,Apelsvoll,20,10.3,27.6,48.3,0,28.7,17.7,16.6,5.9
536,6/16/2020,Apelsvoll,20.7,14.1,29.5,62.1,3.4,22,18.5,17.3,4.7
537,6/17/2020,Apelsvoll,19.5,13.2,27,67,0,27,19.2,17.8,5.2
538,6/18/2020,Apelsvoll,20.3,12.3,28.4,66.3,0,25.7,19.5,18.3,5.1
539,6/19/2020,Apelsvoll,22.1,14.2,28.4,53.6,0,26.7,20.1,18.8,5.6
540,6/20/2020,Apelsvoll,21.9,17.1,27.1,58.7,0,25.7,20.3,19.1,5.4
541,6/21/2020,Apelsvoll,19.6,15,24.3,63.3,3.8,15.2,19.7,19,3.4
542,6/22/2020,Apelsvoll,12.9,10.9,15,88.1,38.2,8.1,17.4,17.6,1.4
543,6/23/2020,Apelsvoll,18.2,9.3,25.4,69.6,0,28,17.6,17,5.3
544,6/24/2020,Apelsvoll,21.8,14.2,29.1,63.5,0,28.6,19.4,18.2,5.9
545,6/25/2020,Apelsvoll,21.7,15.1,29.1,66.3,0,27.6,20.4,19.2,5.6
546,6/26/2020,Apelsvoll,20.7,13.2,28,61.6,0,28.9,20.7,19.6,5.8
547,6/27/2020,Apelsvoll,22,13.7,28.7,56.7,0,27.9,20.9,19.9,5.8
548,6/28/2020,Apelsvoll,17.5,14.8,20.3,85.9,5.3,5.7,20.4,19.9,1.1
549,6/29/2020,Apelsvoll,15.3,11.5,20.4,72.6,0,21.2,19,18.8,3.7
550,6/30/2020,Apelsvoll,13.8,9.4,18.5,79.9,0.7,14,18.2,18.1,2.4
551,7/1/2020,Apelsvoll,11.6,7.9,18.2,66.5,2.1,20.6,17.6,17.5,3.5
